1490358600 0
1490358661 1
1490358721 3
1490358781 3
1490358842 0
1490358902 3
1490358962 9
1490359022 0
1490359083 6
1490359143 6
1490359203 0
1490359263 0
1490359323 5
1490359384 0
1490359444 13
1490359505 13
1490359565 14
1490359625 0
1490359685 11
1490359746 11
1490359806 0
1490359867 0
1490359927 8
1490359987 6
1490360047 7
1490360108 11
1490360168 7
1490360228 0
1490360288 14
1490360349 14
1490360409 0
1490360470 1
1490360530 6
1490360590 10
1490360650 10
1490360711 10
1490360771 9
1490360831 9
1490360891 0
1490360952 15
1490361012 12
1490361072 0
1490361133 8
1490361193 12
1490361253 0
1490361314 1
1490361374 12
1490361434 0
1490361494 0
1490361554 0
1490361615 2
1490361675 1
1490361735 0
1490361796 6
1490361856 6
1490361916 0
1490361977 5
1490362037 0
1490362098 0
1490362158 0
1490362218 0
1490362279 0
1490362339 0
1490362399 12
1490362459 12
1490362520 0
1490362580 0
1490362641 8
1490362701 4
1490362761 3
1490362821 4
1490362882 2
1490362942 1
1490363002 3
1490363062 8
1490363123 0
1490363183 3
1490363243 9
1490363303 1
1490363363 0
1490363424 0
1490363484 1
1490363544 8
1490363605 0
1490363665 5
1490363725 5
1490363785 3
1490363846 3
1490363906 3
1490363966 3
1490364026 0
1490364087 0
1490364147 0
1490364207 0
1490364267 0
1490364328 10
1490364388 10
1490364448 10
1490364509 11
1490364569 2
1490364629 0
1490364689 0
1490364750 4
1490364810 6
1490364870 0
1490364931 7
1490364991 4
1490365051 4
1490365111 0
1490365172 13
1490365232 13
1490365292 14
1490365352 14
1490365413 3
1490365473 3
1490365533 2
1490365593 2
1490365654 15
1490365714 15
1490365774 6
1490365834 10
1490365894 10
1490365955 4
1490366015 4
1490366075 0
1490366135 8
1490366195 9
1490366256 9
1490366316 5
1490366376 7
1490366436 2
1490366497 13
1490366558 13
1490366618 13
1490366678 13
1490366738 12
1490366798 1
1490366859 0
1490366919 0
1490366979 5
1490367039 7
1490367099 7
1490367160 0
1490367220 1
1490367280 0
1490367340 2
1490367400 2
1490367461 5
1490367521 5
1490367581 3
1490367641 1
1490367701 1
1490367762 0
1490367823 0
1490367883 0
1490367943 1
1490368003 1
1490368064 0
1490368124 7
1490368184 1
1490368245 8
1490368305 2
1490368365 2
1490368425 11
1490368486 10
1490368546 1
1490368606 1
1490368667 7
1490368727 1
1490368787 0
1490368847 7
1490368908 1
1490368968 5
1490369029 4
1490369089 4
1490369149 1
1490369209 1
1490369270 6
1490369330 6
1490369391 6
1490369451 3
1490369511 7
1490369572 7
1490369632 0
1490369692 0
1490369753 2
1490369813 1
1490369873 1
1490369933 8
1490369994 8
1490370054 2
1490370114 4
1490370174 4
1490370234 0
1490370295 8
1490370355 8
1490370415 0
1490370475 2
1490370535 0
1490370596 0
1490370656 9
1490370716 9
1490370776 8
1490370837 8
1490370897 6
1490370957 2
1490371018 8
1490371078 8
1490371138 2
1490371198 2
1490371259 0
1490371319 0
1490371379 10
1490371439 10
1490371499 0
1490371560 4
1490371620 4
1490371680 2
1490371740 2
1490371801 4
1490371861 1
1490371921 1
1490371981 0
1490372042 7
1490372102 0
1490372162 0
1490372223 8
1490372283 0
1490372343 2
1490372404 4
1490372465 1
1490372525 1
1490372585 1
1490372646 0
1490372706 1
1490372766 4
1490372826 0
1490372886 0
1490372946 0
1490373006 1
1490373067 6
1490373127 7
1490373187 2
1490373247 2
1490373308 1
1490373368 1
1490373428 1
1490373488 3
1490373549 0
1490373609 0
1490373669 7
1490373730 1
1490373790 1
1490373850 1
1490373910 0
1490373971 0
1490374031 0
1490374091 0
1490374151 0
1490374211 3
1490374272 3
1490374332 16
1490374392 4
1490374452 4
1490374512 1
1490374573 11
1490374633 11
1490374693 13
1490374753 13
1490374813 5
1490374874 5
1490374934 10
1490374994 10
1490375055 1
1490375115 10
1490375175 10
1490375236 1
1490375296 3
1490375356 1
1490375416 0
1490375476 0
1490375537 1
1490375597 6
1490375657 2
1490375717 1
1490375778 3
1490375838 5
1490375898 1
1490375959 1
1490376019 5
1490376079 3
1490376139 3
1490376200 0
1490376260 7
1490376320 2
1490376381 3
1490376441 6
1490376501 3
1490376562 1
1490376622 1
1490376682 2
1490376742 2
1490376803 1
1490376863 1
1490376923 9
1490376983 3
1490377043 3
1490377104 6
1490377164 6
1490377225 2
1490377285 5
1490377345 0
1490377405 2
1490377466 2
1490377526 4
1490377586 4
1490377646 5
1490377706 0
1490377767 0
1490377827 5
1490377887 0
1490377947 0
1490378007 1
1490378068 1
1490378128 1
1490378188 2
1490378249 2
1490378309 1
1490378369 1
1490378429 3
1490378490 3
1490378551 0
1490378611 1
1490378672 1
1490378732 0
1490378792 0
1490378852 1
1490378913 3
1490378973 2
1490379033 2
1490379094 0
1490379154 2
1490379214 1
1490379274 1
1490379334 7
1490379395 7
1490379455 0
1490379515 0
1490379575 0
1490379636 0
1490379696 6
1490379756 0
1490379817 8
1490379877 8
1490379937 3
1490379998 3
1490380058 1
1490380118 1
1490380179 0
1490380239 2
1490380299 0
1490380360 0
1490380420 4
1490380480 0
1490380541 0
1490380601 1
1490380661 2
1490380722 1
1490380782 4
1490380842 4
1490380902 0
1490380963 6
1490381023 0
1490381083 0
1490381143 2
1490381203 6
1490381264 3
1490381324 3
1490381385 3
1490381445 5
1490381505 7
1490381565 1
1490381625 1
1490381686 7
1490381746 1
1490381806 4
1490381867 4
1490381927 2
1490381987 2
1490382048 1
1490382108 6
1490382168 0
1490382228 3
1490382289 5
1490382349 1
1490382409 0
1490382469 2
1490382530 0
1490382590 0
1490382650 0
1490382711 4
1490382771 0
1490382831 0
1490382892 4
1490382952 0
1490383012 0
1490383072 4
1490383132 0
1490383193 0
1490383253 5
1490383313 2
1490383374 0
1490383434 0
1490383494 0
1490383554 1
1490383615 1
1490383675 4
1490383735 1
1490383795 1
1490383856 1
1490383916 0
1490383976 1
1490384036 1
1490384096 1
1490384157 4
1490384217 0
1490384277 1
1490384338 1
1490384398 1
1490384459 0
1490384519 0
1490384579 0
1490384639 0
1490384700 0
1490384760 1
1490384820 1
1490384881 0
1490384941 2
1490385001 0
1490385062 0
1490385122 2
1490385182 2
1490385242 0
1490385302 0
1490385363 0
1490385423 0
1490385483 0
1490385543 0
1490385604 0
1490385664 0
1490385725 0
1490385785 0
1490385845 0
1490385905 1
1490385965 0
1490386026 0
1490386086 0
1490386146 0
1490386207 0
1490386267 0
1490386327 0
1490386388 1
1490386448 1
1490386508 0
1490386569 0
1490386629 0
1490386689 0
1490386749 0
1490386810 0
1490386870 0
1490386930 0
1490386990 1
1490387051 1
1490387111 1
1490387172 1
1490387232 0
1490387292 0
1490387353 1
1490387413 0
1490387473 0
1490387534 0
1490387594 0
1490387654 0
1490387714 0
1490387774 2
1490387835 2
1490387895 2
1490387956 2
1490388016 0
1490388076 0
1490388136 0
1490388196 0
1490388256 0
1490388317 0
1490388377 1
1490388437 0
1490388498 0
1490388558 0
1490388618 0
1490388679 0
1490388739 1
1490388799 0
1490388860 0
1490388920 0
1490388980 0
1490389040 0
1490389101 0
1490389161 0
1490389221 0
1490389281 0
1490389341 0
1490389402 0
1490389462 0
1490389522 0
1490389582 0
1490389642 0
1490389703 0
1490389763 0
1490389824 0
1490389884 0
1490389944 1
1490390004 1
1490390065 0
1490390125 0
1490390185 1
1490390246 1
1490390306 0
1490390366 0
1490390426 0
1490390486 0
1490390547 0
1490390607 0
1490390667 0
1490390727 0
1490390788 0
1490390849 1
1490390909 0
1490390969 0
1490391030 0
1490391090 0
1490391151 0
1490391211 0
1490391271 0
1490391331 0
1490391391 0
1490391452 0
1490391512 0
1490391572 0
1490391632 0
1490391693 0
1490391753 0
1490391813 0
1490391873 0
1490391934 0
1490391994 0
1490392054 0
1490392114 0
1490392174 0
1490392235 0
1490392295 0
1490392355 0
1490392415 1
1490392475 0
1490392536 0
1490392596 0
1490392656 0
1490392717 0
1490392777 1
1490392837 1
1490392897 0
1490392958 0
1490393018 0
1490393078 0
1490393138 0
1490393198 0
1490393259 1
1490393319 0
1490393379 2
1490393439 0
1490393499 0
1490393560 0
1490393620 0
1490393680 0
1490393740 0
1490393801 0
1490393861 0
1490393921 0
1490393981 0
1490394041 2
1490394102 0
1490394162 0
1490394222 0
1490394282 0
1490394342 0
1490394403 3
1490394463 0
1490394524 0
1490394584 1
1490394644 3
1490394704 0
1490394765 1
1490394825 1
1490394885 0
1490394945 0
1490395005 0
1490395066 0
1490395127 0
1490395187 0
1490395247 0
1490395307 0
1490395368 0
1490395428 0
1490395488 0
1490395548 1
1490395608 0
1490395669 0
1490395730 0
1490395790 0
1490395850 0
1490395910 1
1490395970 0
1490396031 0
1490396091 0
1490396151 0
1490396211 0
1490396271 0
1490396332 0
1490396392 0
1490396453 0
1490396513 0
1490396573 0
1490396633 0
1490396694 0
1490396754 2
1490396814 2
1490396874 2
1490396934 2
1490396995 1
1490397055 0
1490397115 0
1490397175 0
1490397236 0
1490397296 0
1490397356 0
1490397416 0
1490397477 0
1490397537 0
1490397597 0
1490397658 0
1490397718 0
1490397778 0
1490397839 0
1490397899 0
1490397959 0
1490398019 0
1490398079 0
1490398140 0
1490398200 0
1490398261 0
1490398322 0
1490398382 0
1490398442 0
1490398502 0
1490398562 0
1490398623 0
1490398683 0
1490398743 0
1490398803 0
1490398863 0
1490398924 0
1490398984 0
1490399044 0
1490399104 0
1490399164 0
1490399225 0
1490399285 1
